Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description
,"₹1.27 Cr
₹60,000 /sqft",211.0,3,4.0,,,,,,,,99acres,"""\u20b91.27 Cr\n\u20b960,000 /sqft\n211 sqft\n(20 sqm)\nSuper Built-up Area\n3 BHK\n(4 Baths)\nReady To Move""",,"₹1.27 Cr
₹60,000 /sqft
211 sqft
(20 sqm)
Super Built-up Area
3 BHK
(4 Baths)
Ready To Move"
,"₹1.27 Cr
₹60,000 /sqft",211.0,3,4.0,,,,,,,,99acres,"""\u20b91.27 Cr\n\u20b960,000 /sqft\n211 sqft\n(20 sqm)\nSuper Built-up Area\n3 BHK\n(4 Baths)\nReady To Move""",,"₹1.27 Cr
₹60,000 /sqft
211 sqft
(20 sqm)
Super Built-up Area
3 BHK
(4 Baths)
Ready To Move"
,"₹1.27 Cr
₹60,000 /sqft",211.0,3,4.0,,,,,,,,99acres,"""\u20b91.27 Cr\n\u20b960,000 /sqft\n211 sqft\n(20 sqm)\nSuper Built-up Area\n3 BHK\n(4 Baths)\nReady To Move""",,"₹1.27 Cr
₹60,000 /sqft
211 sqft
(20 sqm)
Super Built-up Area
3 BHK
(4 Baths)
Ready To Move"
"3, 4, 5 BHK Apartment in Gota, Ahmedabad",,2496.0,5,,,Apartment,Builder,,,,,99acres,"""Under Construction \u00b7 Completion in Mar, 2029\n1/12\nSuper Shaligram\nNEW BOOKING\n3, 4, 5 BHK Apartment in Gota, Ahmedabad\n3 BHK Apartment\n\u20b91.4 Cr\n4 BHK Apartment\n\u20b91.82 Cr\n5 BHK Apartment\nPrice on Request\nNearby :\nSG Highway\nSMT K N Patel International School\n+3\n\nHere are beautifully built 3,4,5 BHK apartments in Gota, available for sale at Super Shaligram. This society offers apartments in the price range of Rs. 1.4 - 1.82 Cr. Super Shaligram 's RERA registration number is PR/GJ/AHMEDABAD/AHMEDABAD""",https://www.99acres.com/super-shaligram-gota-ahmedabad-north-npxid-r410304,"Under Construction · Completion in Mar, 2029
1/12
Super Shaligram
NEW BOOKING
3, 4, 5 BHK Apartment in Gota, Ahmedabad
3 BHK Apartment
₹1.4 Cr
4 BHK Apartment
₹1.82 Cr
5 BHK Apartment
Price on Request"
"3, 4, 5 BHK Apartment in Gota, Ahmedabad",,2496.0,5,,,Apartment,Builder,,,,,99acres,"""Under Construction \u00b7 Completion in Mar, 2029\n1/12\nSuper Shaligram\nNEW BOOKING\n3, 4, 5 BHK Apartment in Gota, Ahmedabad\n3 BHK Apartment\n\u20b91.4 Cr\n4 BHK Apartment\n\u20b91.82 Cr\n5 BHK Apartment\nPrice on Request\nNearby :\nSG Highway\nSMT K N Patel International School\n+3\n\nHere are beautifully built 3,4,5 BHK apartments in Gota, available for sale at Super Shaligram. This society offers apartments in the price range of Rs. 1.4 - 1.82 Cr. Super Shaligram 's RERA registration number is PR/GJ/AHMEDABAD/AHMEDABAD""",https://www.99acres.com/super-shaligram-gota-ahmedabad-north-npxid-r410304,"Under Construction · Completion in Mar, 2029
1/12
Super Shaligram
NEW BOOKING
3, 4, 5 BHK Apartment in Gota, Ahmedabad
3 BHK Apartment
₹1.4 Cr
4 BHK Apartment
₹1.82 Cr
5 BHK Apartment
Price on Request"
"3, 4, 5 BHK Apartment in Gota, Ahmedabad",,2496.0,5,,,Apartment,,,,,,99acres,"""Under Construction \u00b7 Completion in Mar, 2029\n1/12\nSuper Shaligram\nNEW BOOKING\n3, 4, 5 BHK Apartment in Gota, Ahmedabad\n3 BHK Apartment\n\u20b91.4 Cr\n4 BHK Apartment\n\u20b91.82 Cr\n5 BHK Apartment\nPrice on Request\nNearby :\nSG Highway\nSMT K N Patel International School\n+3\n\nHere are beautifully built 3,4,5 BHK apartments in Gota, available for sale at Super Shaligram. This society offers apartments in the price range of Rs. 1.4 - 1.82 Cr. Super Shaligram 's RERA registration number is PR/GJ/AHMEDABAD/AHMEDABAD""",https://www.99acres.com/super-shaligram-gota-ahmedabad-north-npxid-r410304,"Under Construction · Completion in Mar, 2029
1/12
Super Shaligram
NEW BOOKING
3, 4, 5 BHK Apartment in Gota, Ahmedabad
3 BHK Apartment
₹1.4 Cr
4 BHK Apartment
₹1.82 Cr
5 BHK Apartment
Price on Request"
"3, 4, 5 BHK Apartment in Gota, Ahmedabad",,2496.0,5,,,Apartment,,,,,,99acres,"""Super Shaligram\nNEW BOOKING\n3, 4, 5 BHK Apartment in Gota, Ahmedabad\n3 BHK Apartment\n\u20b91.4 Cr\n4 BHK Apartment\n\u20b91.82 Cr\n5 BHK Apartment\nPrice on Request\nNearby :\nSG Highway\nSMT K N Patel International School\n+3\n\nHere are beautifully built 3,4,5 BHK apartments in Gota, available for sale at Super Shaligram. This society offers apartments in the price range of Rs. 1.4 - 1.82 Cr. Super Shaligram 's RERA registration number is PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA11845/240523. Super Shaligram apartm""",https://www.99acres.com/super-shaligram-gota-ahmedabad-north-npxid-r410304,"Super Shaligram
NEW BOOKING
3, 4, 5 BHK Apartment in Gota, Ahmedabad
3 BHK Apartment
₹1.4 Cr
4 BHK Apartment
₹1.82 Cr
5 BHK Apartment
Price on Request
Nearby :
SG Highway
SMT K N Patel International S"
"3, 4, 5 BHK Apartment in Gota, Ahmedabad",,2496.0,5,,,Apartment,,,,,,99acres,"""Super Shaligram\nNEW BOOKING\n3, 4, 5 BHK Apartment in Gota, Ahmedabad\n3 BHK Apartment\n\u20b91.4 Cr\n4 BHK Apartment\n\u20b91.82 Cr\n5 BHK Apartment\nPrice on Request\nNearby :\nSG Highway\nSMT K N Patel International School\n+3\n\nHere are beautifully built 3,4,5 BHK apartments in Gota, available for sale at Super Shaligram. This society offers apartments in the price range of Rs. 1.4 - 1.82 Cr. Super Shaligram 's RERA registration number is PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA11845/240523. Super Shaligram apartm""",https://www.99acres.com/super-shaligram-gota-ahmedabad-north-npxid-r410304,"Super Shaligram
NEW BOOKING
3, 4, 5 BHK Apartment in Gota, Ahmedabad
3 BHK Apartment
₹1.4 Cr
4 BHK Apartment
₹1.82 Cr
5 BHK Apartment
Price on Request
Nearby :
SG Highway
SMT K N Patel International S"
"3 BHK Apartment in South Bopal, Ahmedabad",,963.0,3,,,Apartment,Builder,,,,,99acres,"""Under Construction \u00b7 Completion in Mar, 2030\n1/4\nSwastik Clairmont\nNEW BOOKING\n3 BHK Apartment in South Bopal, Ahmedabad\n3 BHK Apartment\n\u20b997.5 - 98 L\nNearby :\nShanti Asiatic School\nAdwait Hospital\n+3\n\nLooking for your dream home? Explore 3 BHK apartments in South Bopal, now available in Swastik Clairmont. Apartments in this complex are available in price range of Rs. 97.5 - 98 L. The housing society is RERA-registered with MAA15100/150425/310330 registration number. Swastik Clairmont has apartme""",https://www.99acres.com/swastik-clairmont-south-bopal-ahmedabad-west-npxid-r426711,"Under Construction · Completion in Mar, 2030
1/4
Swastik Clairmont
NEW BOOKING
3 BHK Apartment in South Bopal, Ahmedabad
3 BHK Apartment
₹97.5 - 98 L
Nearby :
Shanti Asiatic School
Adwait Hospital
+3
"
"3 BHK Apartment in South Bopal, Ahmedabad",,963.0,3,,,Apartment,Builder,,,,,99acres,"""Under Construction \u00b7 Completion in Mar, 2030\n1/4\nSwastik Clairmont\nNEW BOOKING\n3 BHK Apartment in South Bopal, Ahmedabad\n3 BHK Apartment\n\u20b997.5 - 98 L\nNearby :\nShanti Asiatic School\nAdwait Hospital\n+3\n\nLooking for your dream home? Explore 3 BHK apartments in South Bopal, now available in Swastik Clairmont. Apartments in this complex are available in price range of Rs. 97.5 - 98 L. The housing society is RERA-registered with MAA15100/150425/310330 registration number. Swastik Clairmont has apartme""",https://www.99acres.com/swastik-clairmont-south-bopal-ahmedabad-west-npxid-r426711,"Under Construction · Completion in Mar, 2030
1/4
Swastik Clairmont
NEW BOOKING
3 BHK Apartment in South Bopal, Ahmedabad
3 BHK Apartment
₹97.5 - 98 L
Nearby :
Shanti Asiatic School
Adwait Hospital
+3
"
"3 BHK Apartment in South Bopal, Ahmedabad",,963.0,3,,,Apartment,,,,,,99acres,"""Under Construction \u00b7 Completion in Mar, 2030\n1/4\nSwastik Clairmont\nNEW BOOKING\n3 BHK Apartment in South Bopal, Ahmedabad\n3 BHK Apartment\n\u20b997.5 - 98 L\nNearby :\nShanti Asiatic School\nAdwait Hospital\n+3\n\nLooking for your dream home? Explore 3 BHK apartments in South Bopal, now available in Swastik Clairmont. Apartments in this complex are available in price range of Rs. 97.5 - 98 L. The housing society is RERA-registered with MAA15100/150425/310330 registration number. Swastik Clairmont has apartme""",https://www.99acres.com/swastik-clairmont-south-bopal-ahmedabad-west-npxid-r426711,"Under Construction · Completion in Mar, 2030
1/4
Swastik Clairmont
NEW BOOKING
3 BHK Apartment in South Bopal, Ahmedabad
3 BHK Apartment
₹97.5 - 98 L
Nearby :
Shanti Asiatic School
Adwait Hospital
+3
"
"3 BHK Apartment in South Bopal, Ahmedabad",,963.0,3,,,Apartment,,,,,,99acres,"""Swastik Clairmont\nNEW BOOKING\n3 BHK Apartment in South Bopal, Ahmedabad\n3 BHK Apartment\n\u20b997.5 - 98 L\nNearby :\nShanti Asiatic School\nAdwait Hospital\n+3\n\nLooking for your dream home? Explore 3 BHK apartments in South Bopal, now available in Swastik Clairmont. Apartments in this complex are available in price range of Rs. 97.5 - 98 L. The housing society is RERA-registered with MAA15100/150425/310330 registration number. Swastik Clairmont has apartments in multiple configurations, in range of 958 -""",https://www.99acres.com/swastik-clairmont-south-bopal-ahmedabad-west-npxid-r426711,"Swastik Clairmont
NEW BOOKING
3 BHK Apartment in South Bopal, Ahmedabad
3 BHK Apartment
₹97.5 - 98 L
Nearby :
Shanti Asiatic School
Adwait Hospital
+3

Looking for your dream home? Explore 3 BHK apart"
"3 BHK Apartment in South Bopal, Ahmedabad",,963.0,3,,,Apartment,,,,,,99acres,"""Swastik Clairmont\nNEW BOOKING\n3 BHK Apartment in South Bopal, Ahmedabad\n3 BHK Apartment\n\u20b997.5 - 98 L\nNearby :\nShanti Asiatic School\nAdwait Hospital\n+3\n\nLooking for your dream home? Explore 3 BHK apartments in South Bopal, now available in Swastik Clairmont. Apartments in this complex are available in price range of Rs. 97.5 - 98 L. The housing society is RERA-registered with MAA15100/150425/310330 registration number. Swastik Clairmont has apartments in multiple configurations, in range of 958 -""",https://www.99acres.com/swastik-clairmont-south-bopal-ahmedabad-west-npxid-r426711,"Swastik Clairmont
NEW BOOKING
3 BHK Apartment in South Bopal, Ahmedabad
3 BHK Apartment
₹97.5 - 98 L
Nearby :
Shanti Asiatic School
Adwait Hospital
+3

Looking for your dream home? Explore 3 BHK apart"
"2 BHK Flat in Jagatpur, Ahmedabad","₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction",741.0,2,2.0,,Apartment,Owner,,"Om The Green Parmeshwar
RESALE
2 BHK Flat in Jagatpur, Ahmedabad
·
RERA",,12.0,99acres,"""2\nOm The Green Parmeshwar\nRESALE\n2 BHK Flat in Jagatpur, Ahmedabad\n\u00b7\nRERA\n\u20b962.5 Lac\n\u20b98,433 /sqft\n741 sqft\n(69 sqm)\nBuilt-up Area\n2 BHK\n(2 Baths)\nUnder Construction\nHighlights :\nFitness Center/ Gym\nSwimming Pool Available\n\nLooking for a 2 bhk property for sale in ahmedabad north? Buy this 2 bhk flat in om the green parmeshwar that is situated in jagatpur, ahmedabad north. Constructed on a built up area of 741 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The property is loca""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-om-the-green-parmeshwar-jagatpur-ahmedabad-north-741-sq-ft-spid-G86391350,"2
Om The Green Parmeshwar
RESALE
2 BHK Flat in Jagatpur, Ahmedabad
·
RERA
₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction
Highlights :
Fitness Center/ Gym
Swi"
"2 BHK Flat in Jagatpur, Ahmedabad","₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction",741.0,2,2.0,,Apartment,Owner,,"Om The Green Parmeshwar
RESALE
2 BHK Flat in Jagatpur, Ahmedabad
·
RERA",,12.0,99acres,"""2\nOm The Green Parmeshwar\nRESALE\n2 BHK Flat in Jagatpur, Ahmedabad\n\u00b7\nRERA\n\u20b962.5 Lac\n\u20b98,433 /sqft\n741 sqft\n(69 sqm)\nBuilt-up Area\n2 BHK\n(2 Baths)\nUnder Construction\nHighlights :\nFitness Center/ Gym\nSwimming Pool Available\n\nLooking for a 2 bhk property for sale in ahmedabad north? Buy this 2 bhk flat in om the green parmeshwar that is situated in jagatpur, ahmedabad north. Constructed on a built up area of 741 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The property is loca""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-om-the-green-parmeshwar-jagatpur-ahmedabad-north-741-sq-ft-spid-G86391350,"2
Om The Green Parmeshwar
RESALE
2 BHK Flat in Jagatpur, Ahmedabad
·
RERA
₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction
Highlights :
Fitness Center/ Gym
Swi"
"2 BHK Flat in Jagatpur, Ahmedabad","₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction",741.0,2,2.0,,Apartment,,,"Om The Green Parmeshwar
RESALE
2 BHK Flat in Jagatpur, Ahmedabad
·
RERA",,12.0,99acres,"""2\nOm The Green Parmeshwar\nRESALE\n2 BHK Flat in Jagatpur, Ahmedabad\n\u00b7\nRERA\n\u20b962.5 Lac\n\u20b98,433 /sqft\n741 sqft\n(69 sqm)\nBuilt-up Area\n2 BHK\n(2 Baths)\nUnder Construction\nHighlights :\nFitness Center/ Gym\nSwimming Pool Available\n\nLooking for a 2 bhk property for sale in ahmedabad north? Buy this 2 bhk flat in om the green parmeshwar that is situated in jagatpur, ahmedabad north. Constructed on a built up area of 741 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The property is loca""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-om-the-green-parmeshwar-jagatpur-ahmedabad-north-741-sq-ft-spid-G86391350,"2
Om The Green Parmeshwar
RESALE
2 BHK Flat in Jagatpur, Ahmedabad
·
RERA
₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction
Highlights :
Fitness Center/ Gym
Swi"
"2 BHK Flat in Jagatpur, Ahmedabad","₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction",741.0,2,2.0,,Apartment,,,"Om The Green Parmeshwar
RESALE
2 BHK Flat in Jagatpur, Ahmedabad
·
RERA",,12.0,99acres,"""Om The Green Parmeshwar\nRESALE\n2 BHK Flat in Jagatpur, Ahmedabad\n\u00b7\nRERA\n\u20b962.5 Lac\n\u20b98,433 /sqft\n741 sqft\n(69 sqm)\nBuilt-up Area\n2 BHK\n(2 Baths)\nUnder Construction\nHighlights :\nFitness Center/ Gym\nSwimming Pool Available\n\nLooking for a 2 bhk property for sale in ahmedabad north? Buy this 2 bhk flat in om the green parmeshwar that is situated in jagatpur, ahmedabad north. Constructed on a built up area of 741 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The property is locate""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-om-the-green-parmeshwar-jagatpur-ahmedabad-north-741-sq-ft-spid-G86391350,"Om The Green Parmeshwar
RESALE
2 BHK Flat in Jagatpur, Ahmedabad
·
RERA
₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction
Highlights :
Fitness Center/ Gym
Swimm"
,"₹62.5 Lac
₹8,433 /sqft",741.0,2,2.0,,,,,,,,99acres,"""\u20b962.5 Lac\n\u20b98,433 /sqft\n741 sqft\n(69 sqm)\nBuilt-up Area\n2 BHK\n(2 Baths)\nUnder Construction""",,"₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction"
,"₹62.5 Lac
₹8,433 /sqft",741.0,2,2.0,,,,,,,,99acres,"""\u20b962.5 Lac\n\u20b98,433 /sqft\n741 sqft\n(69 sqm)\nBuilt-up Area\n2 BHK\n(2 Baths)\nUnder Construction""",,"₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction"
,"₹62.5 Lac
₹8,433 /sqft",741.0,2,2.0,,,,,,,,99acres,"""\u20b962.5 Lac\n\u20b98,433 /sqft\n741 sqft\n(69 sqm)\nBuilt-up Area\n2 BHK\n(2 Baths)\nUnder Construction""",,"₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction"
,"₹62.5 Lac
₹8,433 /sqft",741.0,2,2.0,,,,,,,,99acres,"""\u20b962.5 Lac\n\u20b98,433 /sqft\n741 sqft\n(69 sqm)\nBuilt-up Area\n2 BHK\n(2 Baths)\nUnder Construction""",,"₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction"
,"₹62.5 Lac
₹8,433 /sqft",741.0,2,2.0,,,,,,,,99acres,"""\u20b962.5 Lac\n\u20b98,433 /sqft\n741 sqft\n(69 sqm)\nBuilt-up Area\n2 BHK\n(2 Baths)\nUnder Construction""",,"₹62.5 Lac
₹8,433 /sqft
741 sqft
(69 sqm)
Built-up Area
2 BHK
(2 Baths)
Under Construction"
"4 BHK Flat in Shela, Ahmedabad","₹2.75 Cr
₹5,607 /sqft
5,350 sqft
(497 sqm)
Super Built-up Area
4 BHK
(5 Baths)
Ready To Move",5350.0,4,5.0,,Apartment,Owner,,"HR Eliseo
RESALE
4 BHK Flat in Shela, Ahmedabad
·
RERA",,,99acres,"""10\nHR Eliseo\nRESALE\n4 BHK Flat in Shela, Ahmedabad\n\u00b7\nRERA\n\u20b92.75 Cr\n\u20b95,607 /sqft\n5,350 sqft\n(497 sqm)\nSuper Built-up Area\n4 BHK\n(5 Baths)\nReady To Move\n\nResidential apartment This is your chance to a 4 bhk apartment / flat for sale in hr eliseo shela ahmedabad . Where luxury comes with affordability. Basic details: You will love this bright and spacious 4 bedroom apartment with 5 bathrooms, modular kitchen, spacious hall and 2 balconies.The balcony offers a great view and is a place to enjoy at a""",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hr-eliseo-shela-ahmedabad-west-5350-sq-ft-r1-spid-G81047961,"10
HR Eliseo
RESALE
4 BHK Flat in Shela, Ahmedabad
·
RERA
₹2.75 Cr
₹5,607 /sqft
5,350 sqft
(497 sqm)
Super Built-up Area
4 BHK
(5 Baths)
Ready To Move

Residential apartment This is your chance to a 4"
"4 BHK Flat in Shela, Ahmedabad","₹2.75 Cr
₹5,607 /sqft
5,350 sqft
(497 sqm)
Super Built-up Area
4 BHK
(5 Baths)
Ready To Move",5350.0,4,5.0,,Apartment,Owner,,"HR Eliseo
RESALE
4 BHK Flat in Shela, Ahmedabad
·
RERA",,,99acres,"""10\nHR Eliseo\nRESALE\n4 BHK Flat in Shela, Ahmedabad\n\u00b7\nRERA\n\u20b92.75 Cr\n\u20b95,607 /sqft\n5,350 sqft\n(497 sqm)\nSuper Built-up Area\n4 BHK\n(5 Baths)\nReady To Move\n\nResidential apartment This is your chance to a 4 bhk apartment / flat for sale in hr eliseo shela ahmedabad . Where luxury comes with affordability. Basic details: You will love this bright and spacious 4 bedroom apartment with 5 bathrooms, modular kitchen, spacious hall and 2 balconies.The balcony offers a great view and is a place to enjoy at a""",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hr-eliseo-shela-ahmedabad-west-5350-sq-ft-r1-spid-G81047961,"10
HR Eliseo
RESALE
4 BHK Flat in Shela, Ahmedabad
·
RERA
₹2.75 Cr
₹5,607 /sqft
5,350 sqft
(497 sqm)
Super Built-up Area
4 BHK
(5 Baths)
Ready To Move

Residential apartment This is your chance to a 4"
"4 BHK Flat in Shela, Ahmedabad","₹2.75 Cr
₹5,607 /sqft
5,350 sqft
(497 sqm)
Super Built-up Area
4 BHK
(5 Baths)
Ready To Move",5350.0,4,5.0,,Apartment,,,"HR Eliseo
RESALE
4 BHK Flat in Shela, Ahmedabad
·
RERA",,,99acres,"""10\nHR Eliseo\nRESALE\n4 BHK Flat in Shela, Ahmedabad\n\u00b7\nRERA\n\u20b92.75 Cr\n\u20b95,607 /sqft\n5,350 sqft\n(497 sqm)\nSuper Built-up Area\n4 BHK\n(5 Baths)\nReady To Move\n\nResidential apartment This is your chance to a 4 bhk apartment / flat for sale in hr eliseo shela ahmedabad . Where luxury comes with affordability. Basic details: You will love this bright and spacious 4 bedroom apartment with 5 bathrooms, modular kitchen, spacious hall and 2 balconies.The balcony offers a great view and is a place to enjoy at a""",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hr-eliseo-shela-ahmedabad-west-5350-sq-ft-r1-spid-G81047961,"10
HR Eliseo
RESALE
4 BHK Flat in Shela, Ahmedabad
·
RERA
₹2.75 Cr
₹5,607 /sqft
5,350 sqft
(497 sqm)
Super Built-up Area
4 BHK
(5 Baths)
Ready To Move

Residential apartment This is your chance to a 4"
"4 BHK Flat in Shela, Ahmedabad","₹2.75 Cr
₹5,607 /sqft
5,350 sqft
(497 sqm)
Super Built-up Area
4 BHK
(5 Baths)
Ready To Move",5350.0,4,5.0,,Apartment,,,"HR Eliseo
RESALE
4 BHK Flat in Shela, Ahmedabad
·
RERA",,,99acres,"""HR Eliseo\nRESALE\n4 BHK Flat in Shela, Ahmedabad\n\u00b7\nRERA\n\u20b92.75 Cr\n\u20b95,607 /sqft\n5,350 sqft\n(497 sqm)\nSuper Built-up Area\n4 BHK\n(5 Baths)\nReady To Move\n\nResidential apartment This is your chance to a 4 bhk apartment / flat for sale in hr eliseo shela ahmedabad . Where luxury comes with affordability. Basic details: You will love this bright and spacious 4 bedroom apartment with 5 bathrooms, modular kitchen, spacious hall and 2 balconies.The balcony offers a great view and is a place to enjoy at any """,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hr-eliseo-shela-ahmedabad-west-5350-sq-ft-r1-spid-G81047961,"HR Eliseo
RESALE
4 BHK Flat in Shela, Ahmedabad
·
RERA
₹2.75 Cr
₹5,607 /sqft
5,350 sqft
(497 sqm)
Super Built-up Area
4 BHK
(5 Baths)
Ready To Move

Residential apartment This is your chance to a 4 bh"
,"₹2.75 Cr
₹5,607 /sqft",5350.0,4,5.0,,,,,,,,99acres,"""\u20b92.75 Cr\n\u20b95,607 /sqft\n5,350 sqft\n(497 sqm)\nSuper Built-up Area\n4 BHK\n(5 Baths)\nReady To Move""",,"₹2.75 Cr
₹5,607 /sqft
5,350 sqft
(497 sqm)
Super Built-up Area
4 BHK
(5 Baths)
Ready To Move"
